Player,Pos,Class,School,Conference,Year,Passing,Rushing,Receiving,Total
Willie Parker,RB,JR,Eastern Michigan,MAC,2019,,0.615538056,-0.004818765,0.610719291
Kavious Price,WR,FR,Kent State,MAC,2016,0,0.314501335,0.296124829,0.610626164
Sherman Ragland III,WR,SO,Wake Forest,ACC,2012,,0,0.610535368,0.610535368
Amari Rodgers,WR,FR,Clemson,ACC,2017,,-0.037023999,0.647469987,0.610445988
Adonis Smith,RB,FR,Northwestern,Big Ten,2010,,0.617750338,-0.007492395,0.610257943
Craig Wenrick,TE,SR,UTEP,CUSA,2013,,,0.610132791,0.610132791
Greg Daniels,DL,SO,Texas,Big 12,2012,,,0.61000622,0.61000622
Drake Davis,WR,SO,LSU,SEC,2017,,,0.609887401,0.609887401
JJ Jefferson,WR,FR,Northwestern,Big Ten,2018,,-0.008666262,0.618422139,0.609755877
Mike Lagrone,TE,SO,Idaho,WAC,2011,,,0.609588681,0.609588681
Malcolm Jones,RB,FR,UCLA,Pac-10,2010,,0.546742133,0.062843238,0.609585371
Dennis Turner,WR,SO,FIU,CUSA,2015,,,0.609452724,0.609452724
Tony Gregory,RB,SO,Virginia Tech,ACC,2010,,0.609334739,,0.609334739
Michael Curtis,QB,SR,Massachusetts,Independent,2019,0.396425538,0.212733778,,0.609159316
Coltin Gerhart,QB,SR,New Mexico,Mountain West,2018,0.536411752,0.072654001,,0.609065753
Laquintus Dowell,DB,SR,UTEP,CUSA,2015,,0.609061148,,0.609061148
Logan Hessbrook,TE,JR,Central Michigan,MAC,2017,,,0.608872377,0.608872377
Cordale Scott,WR,JR,Toledo,MAC,2011,,,0.608852167,0.608852167
Leneric Muldrow,WR,SR,Kent State,MAC,2010,0,0.02740706,0.581440435,0.608847495
Grant Hedrick,QB,FR,Boise State,Mountain West,2011,0.070441068,0.538369117,,0.608810185
George Bollas,QB,FR,Kent State,MAC,2015,0.373274568,0.235346645,,0.608621213
Chris Wilson,RB,SO,Houston,CUSA,2010,,0.586578642,0.021942023,0.608520665
John Okwoli,WR,SO,Wyoming,Mountain West,2017,,,0.608437121,0.608437121
Kwadarrius Smith,UT,SO,Akron,MAC,2016,,,0.608395543,0.608395543
Josh Smith,WR,JR,Tennessee,SEC,2016,,-0.057496413,0.665850988,0.608354575
D.J. Beshears,DB,SO,Kansas,Big 12,2010,,0.434980318,0.173032353,0.608012671
Robert Walker,RB,SO,Louisiana,Sun Belt,2011,,0.278758064,0.329010808,0.607768872
Quinn Mecham,QB,JR,Kansas,Big 12,2010,0.595403254,0.012252967,,0.607656221
C.J. Carroll,WR,JR,Virginia Tech,ACC,2017,,-0.003122997,0.610705494,0.607582497
Brandon Braxton,WR,FR,Duke,ACC,2010,,,0.607542431,0.607542431
Braxton Berrios,WR,SO,Miami (FL),ACC,2015,,0.253338497,0.354141178,0.607479675
Marcellus Mack,WR,JR,UTSA,CUSA,2013,,,0.607394983,0.607394983
Dylan Thomas,WR,JR,TCU,Big 12,2019,,,0.607282157,0.607282157
Nick Orekoya,RB,SO,Massachusetts,Independent,2017,,0.418246467,0.188797473,0.60704394
Aaron Bailey,QB,SO,Illinois,Big Ten,2014,0.199393575,0.407529017,,0.606922592
Darius Staten,RB,JR,Navy,Independent,2012,,0.569923096,0.03699309,0.606916186
Justin Semmes,RB,SO,Miami (OH),MAC,2011,,0.407023999,0.199847459,0.606871458
Tim Cook,RB,SR,Oregon State,Pac-12,2016,,0.471116925,0.135682248,0.606799173
Greg Taboada,TE,SO,Stanford,Pac-12,2014,,,0.606725031,0.606725031
Joe Suhey,RB,JR,Penn State,Big Ten,2010,,0.046718756,0.559989644,0.6067084
Jordan McCray,WR,SO,South Alabama,Sun Belt,2017,,-0.017901234,0.624578324,0.60667709
Reggie Pegram,RB,SO,Purdue,Big Ten,2011,,0.365203001,0.241320987,0.606523988
John Leday,WR,SR,Houston,American,2017,,0.010487469,0.595966078,0.606453547
Chris Hernandez,WR,SR,New Mexico,Mountain West,2010,,0.079031869,0.527282787,0.606314656
T'Rod Daniels,RB,JR,Southern Miss,CUSA,2017,,0.553719092,0.052472414,0.606191506
Aaron Spikes,RB,SO,Louisiana,Sun Belt,2011,,0.539236916,0.066830326,0.606067242
Shocky Jacques-Louis,WR,FR,Pittsburgh,ACC,2018,,0.202521301,0.403481183,0.606002484
Lala Davis,RB,FR,Old Dominion,CUSA,2019,,0.603888084,0.002112222,0.606000306
Travis Koontz,TE,JR,Texas Tech,Big 12,2019,,,0.605559841,0.605559841
Devan Demas,RB,FR,Boise State,Mountain West,2013,,0.605481333,,0.605481333
Michael Carrillo,QB,SR,San Jose State,Mountain West,2018,0.768359302,-0.163129151,,0.605230151
Qua Searcy,RB,FR,Georgia Tech,ACC,2015,,0.303431417,0.301700445,0.605131862
Brandon Robinson,QB,FR,Liberty,Independent,2019,0.038372813,0.566417611,,0.604790424
Cam McCormick,TE,FR,Oregon,Pac-12,2017,,,0.60460328,0.60460328
Marcus Mathews,TE,FR,BYU,Mountain West,2010,,,0.604533407,0.604533407
Khalek Shepherd,RB,SO,Virginia,ACC,2012,,0.27812051,0.326381197,0.604501707
Charles Bertoli,RB,FR,Boise State,Mountain West,2013,,0.557042832,0.047427821,0.604470653
Josh Rounds,RB,JR,Tulane,American,2015,,0.437862641,0.166314934,0.604177575
Byron Steele,WR,SO,Colorado State,Mountain West,2010,,,0.604167343,0.604167343
Joel Lanning,LB,SR,Iowa State,Big 12,2017,0.091653085,0.512422168,,0.604075253
Hyleck Foster,WR,SR,Marshall,CUSA,2017,,,0.60394374,0.60394374
James White,RB,SO,Texas A&M,SEC,2015,,0.582122188,0.021805172,0.60392736
Grayson Muehlstein,QB,SR,TCU,Big 12,2018,0.444615036,0.159092636,,0.603707672
Cywettnie Brown,WR,SR,Ball State,MAC,2016,,,0.603596763,0.603596763
Todd Lee,WR,JR,New Mexico State,WAC,2010,,0.07966266,0.523882013,0.603544673
De'Veon Smith,RB,FR,Michigan,Big Ten,2013,,0.603239175,,0.603239175
Justin Sinz,TE,JR,Purdue,Big Ten,2013,,0.014071499,0.589008934,0.603080433
Willie Johnson,WR,SO,Marshall,CUSA,2018,,0.102712116,0.500251873,0.602963989
Derrick Harris,WR,SO,East Carolina,CUSA,2011,,0.006547179,0.596096103,0.602643282
Ryan Malleck,TE,JR,Virginia Tech,ACC,2014,,,0.602572387,0.602572387
Trae Hall,QB,FR,New Mexico,Mountain West,2019,0.215146821,0.387184393,,0.602331214
Jay Rome,TE,SO,Georgia,SEC,2013,,,0.602174867,0.602174867
Blayne Donnell,RB,SR,Louisville,Big East,2010,,0.401913923,0.200069072,0.601982995
Carlos Stephens,RB,FR,UAB,CUSA,2017,,0.558421944,0.043475126,0.60189707
Drue Harris,RB,FR,Army,Independent,2015,,0.601862357,,0.601862357
Kene Nwangwu,RB,JR,Iowa State,Big 12,2019,,0.558345464,0.043449153,0.601794617
Micky Crum,TE,JR,Louisville,ACC,2017,,,0.601763518,0.601763518
Clark Quisenberry,WR,JR,Troy,Sun Belt,2015,,,0.601705256,0.601705256
Francis Owusu,WR,SR,Stanford,Pac-12,2016,,,0.601343734,0.601343734
Earl Alexander,WR,SR,Alabama,SEC,2010,,,0.601339868,0.601339868
Traylon Shead,RB,JR,SMU,American,2013,,0.524858881,0.076479372,0.601338253
Aaron Green,RB,FR,Nebraska,Big Ten,2011,,0.455635152,0.145683266,0.601318418
Taveon Rogers,WR,JR,New Mexico State,WAC,2010,,0.081165729,0.520139999,0.601305728
Cole Weeks,QB,SR,Southern Miss,CUSA,2014,0.647910815,-0.04685409,,0.601056725
David Dudeck,DB,SO,Boston College,ACC,2013,,0.038151715,0.562904855,0.60105657
Will Hastings,ST,SO,Auburn,SEC,2016,,,0.600960912,0.600960912
Dallas Tidwell,QB,SR,Troy,Sun Belt,2015,0.556857658,0.044055257,,0.600912915
Felton Payton,WR,SR,Troy,Sun Belt,2013,,,0.600904746,0.600904746
David Piland,QB,JR,Houston,American,2013,0.467930689,0.132827783,,0.600758472
Kendrick Foster,RB,SR,Illinois,Big Ten,2017,,0.461031724,0.139602429,0.600634153
Reggie Davis,WR,SO,Georgia,SEC,2014,,,0.600590241,0.600590241
Dawson Downing,RB,FR,Missouri,SEC,2017,,0.600480591,,0.600480591
Adam Hine,RB,SO,BYU,Independent,2013,,0.566129474,0.034308597,0.600438071
Daniel Bellinger,TE,SO,San Diego State,Mountain West,2019,,-0.01537813,0.615755228,0.600377098
Miles Shuler,WR,JR,Northwestern,Big Ten,2014,,0.056191679,0.544154514,0.600346193
Tyler Mabry,TE,SO,Maryland,Big Ten,2019,,,0.600115323,0.600115323
Jeremiah Ostrowski,WR,SO,Hawaii,WAC,2010,,,0.600035363,0.600035363
Boe Brand,WR,FR,Western Kentucky,Sun Belt,2011,,0.052655157,0.547206993,0.59986215
Pierre Hill,WR,JR,Louisiana,Sun Belt,2010,,0.00523608,0.594571495,0.599807575
Durham Smythe,TE,SR,Notre Dame,Independent,2016,,,0.599406443,0.599406443
Kyle Skarb,RB,SR,Northern Illinois,MAC,2010,,,0.599375398,0.599375398
Christian Jones,WR,SR,Northwestern,Big Ten,2015,,,0.598826056,0.598826056
Hunter Johnson,QB,SO,Northwestern,Big Ten,2019,0.471152698,0.114720425,0.012724033,0.598597156
Jafus Gaines,WR,SO,Texas State,WAC,2012,,,0.598467747,0.598467747
Troy Pollard,RB,JR,Illinois,Big Ten,2010,,0.560864875,0.037506785,0.59837166
Chris Hudson,WR,FR,Miami (OH),MAC,2015,,,0.598351909,0.598351909
Marcus Gaines,WR,SR,Louisiana Tech,CUSA,2017,,0.043883434,0.554294053,0.598177487
Andrew Vollert,TE,FR,San Jose State,Mountain West,2014,,,0.598110019,0.598110019
Deante' Gray,WR,SO,TCU,Big 12,2013,,,0.597874253,0.597874253
Taylor McNamara,TE,SR,USC,Pac-12,2016,,,0.597851255,0.597851255
Anthony Hawkins,WR,FR,Colorado State,Mountain West,2016,,0.414875794,0.182925215,0.597801009
Kumoku Noa,WR,JR,Hawaii,Mountain West,2019,,,0.597468667,0.597468667
Micah Hatfield,WR,SR,Oregon State,Pac-12,2013,,,0.597203288,0.597203288
Jonathan Jean-Bart,RB,FR,Georgia State,Sun Belt,2013,,0.520486582,0.076692196,0.597178778
John Goodlett,WR,JR,Oklahoma State,Big 12,2012,,,0.597113053,0.597113053
Grant Rohach,QB,SR,Buffalo,MAC,2016,0.529584248,0.067426694,,0.597010942
Bradrick Shaw,RB,SR,Wisconsin,Big Ten,2019,,0.596895994,,0.596895994
A.J. Branisel,TE,JR,FIU,CUSA,2016,,,0.596848617,0.596848617
Brendan Douglas,RB,JR,Georgia,SEC,2015,,0.482277323,0.114422991,0.596700314
Andre McDonald,TE,FR,Kansas State,Big 12,2010,,,0.596493944,0.596493944
Devin Maddox,WR,FR,Toledo,MAC,2019,,0.060628447,0.535757005,0.596385452
Ryan Malleck,TE,SO,Virginia Tech,ACC,2012,,,0.596367064,0.596367064
Tyler Rouse,RB,FR,Boston College,ACC,2013,,0.596120472,,0.596120472
Jacoby Brissett,QB,SO,Florida,SEC,2012,0.612865494,-0.017015206,,0.595850288
Artaves Gibson,RB,FR,Memphis,CUSA,2011,,0.511502995,0.084336421,0.595839416
Gabe Schrade,TE,JR,Texas State,Sun Belt,2016,,,0.595720282,0.595720282
Miles Reed,RB,FR,Hawaii,Mountain West,2018,,0.556718344,0.038817713,0.595536057
Darrel Colbert,QB,FR,SMU,American,2015,0.373091318,0.222107946,,0.595199264
Taquan Mizzell,UT,FR,Virginia,ACC,2013,,0.283658104,0.311535741,0.595193845
Shane Wynn,WR,FR,Indiana,Big Ten,2011,,0.080350622,0.514770625,0.595121247
Darius Millines,WR,JR,Illinois,Big Ten,2012,,,0.594939272,0.594939272
Camron Buckley,WR,JR,Texas A&M,SEC,2019,,,0.594885391,0.594885391
Talon Shumway,WR,SO,BYU,Independent,2017,,,0.594715912,0.594715912
Foster Sawyer,QB,SO,TCU,Big 12,2016,0.506775189,0.087710914,,0.594486103
Ula Tolutau,RB,FR,BYU,Independent,2017,,0.56889951,0.025454766,0.594354276
Tyler Batson,WR,JR,UTEP,CUSA,2016,,,0.594218975,0.594218975
Kelton Hill,WR,SR,Georgia State,Sun Belt,2013,0.102360601,0.061916618,0.429476289,0.593753508
Shontrelle Johnson,RB,FR,Iowa State,Big 12,2010,,0.549384504,0.044367005,0.593751509
Jake Funk,RB,JR,Maryland,Big Ten,2019,,0.531613961,0.061947387,0.593561348
Kevin Crosby,TE,SO,South Carolina,SEC,2016,,,0.593473772,0.593473772
Tony Stevens,WR,FR,Auburn,SEC,2013,,,0.593385849,0.593385849
Gregory Phillips,WR,FR,Purdue,Big Ten,2014,,,0.593056163,0.593056163
Jon Budmayr,QB,FR,Wisconsin,Big Ten,2010,0.585322546,0.00757604,,0.592898586
Austin Fort,TE,JR,Wyoming,Mountain West,2017,-0.00190335,0.066231922,0.528496478,0.59282505
Trent Taylor,WR,FR,Louisiana Tech,CUSA,2013,,,0.592525864,0.592525864
Zac Lee,QB,SR,Nebraska,Big Ten,2010,0.313888247,0.278599411,,0.592487658
Tyler Watts,WR,SR,Texas State,Sun Belt,2018,,0.052422982,0.540039117,0.592462099
Ben McRoy,RB,FR,Texas Tech,Big 12,2010,,0.562276294,0.030152379,0.592428673
Brandon Bishop,WR,JR,East Carolina,American,2015,,,0.592416264,0.592416264
Artayvious Lynn,TE,JR,TCU,Big 12,2019,,,0.592225573,0.592225573
Joe Brown,TE,SO,Colorado State,Mountain West,2011,,,0.592189319,0.592189319
Nehemiah Hicks,TE,,Texas A&M,Big 12,2010,,,0.592093133,0.592093133
Jordan Canzeri,RB,FR,Iowa,Big Ten,2011,,0.462252702,0.129755982,0.592008684
Seth Green,WR,JR,Minnesota,Big Ten,2019,0.002806311,0.537234927,0.051764094,0.591805332
Richard Montgomery,RB,FR,Idaho,Independent,2013,,0.290797591,0.300759742,0.591557333
Brandon Bourbon,RB,FR,Kansas,Big 12,2011,,0.512588119,0.078838447,0.591426566
Sidney Davis,WR,JR,Troy,Sun Belt,2017,,0.170759961,0.420214518,0.590974479
Sean Maguire,QB,SO,Florida State,ACC,2014,0.827865768,-0.237021851,,0.590843917
C.J. Crawford,TE,SO,Marshall,CUSA,2011,,0.031023148,0.559781872,0.59080502
James Butler,WR,FR,Louisiana,Sun Belt,2010,,0.007854118,0.582913233,0.590767351
T.J. Chase,WR,JR,Clemson,ACC,2019,,,0.590493298,0.590493298
Todd Sibley Jr.,RB,SO,Pittsburgh,ACC,2019,,0.545792129,0.0445686,0.590360729
Farrod Green,TE,FR,Mississippi State,SEC,2016,,,0.590314392,0.590314392
Mario Dovell,WR,SR,Ohio,MAC,2013,0,,0.58997521,0.58997521
Coshik Williams,RB,SO,Kentucky,SEC,2010,,0.589649536,0,0.589649536
Malik Rosier,QB,FR,Miami (FL),ACC,2015,0.596510213,-0.00703718,,0.589473033
Troy Mangen,TE,JR,Ohio,MAC,2016,,,0.589450339,0.589450339
Sam Cooper,TE,SO,Clemson,ACC,2012,,,0.589245769,0.589245769
Aaron Hepp,WR,SR,Ball State,MAC,2016,,,0.589225416,0.589225416
Daythan Davis,RB,SO,Southern Miss,CUSA,2015,,0.027345075,0.561834421,0.589179496
Trevon Sands,RB,SR,USF,American,2019,,0.503104917,0.086018456,0.589123373
Gabe Schrade,TE,SR,Texas State,Sun Belt,2017,,,0.589064218,0.589064218
Cam Chambers,WR,SO,Michigan State,Big Ten,2018,,,0.588861547,0.588861547
Bryce Wheaton,WR,FR,West Virginia,Big 12,2019,,,0.588815843,0.588815843
Jordan Hopgood,WR,SO,Bowling Green,MAC,2010,,0.420511143,0.168304614,0.588815757
Jordan Jones,WR,SO,Arkansas,SEC,2018,,0.021136826,0.567585046,0.588721872
Jacob Brinlee,WR,SO,Northern Illinois,MAC,2013,,0.0108981,0.577746787,0.588644887
Jordan Chin,WR,JR,Washington,Pac-12,2019,,,0.588441065,0.588441065
Caleb Southworth,TE,SO,Central Michigan,MAC,2012,,,0.588330965,0.588330965
Tyshon Dye,RB,JR,Clemson,ACC,2016,,0.524846366,0.06339554,0.588241906
Tony Jones,WR,FR,Northwestern,Big Ten,2010,,,0.588153193,0.588153193
Zane Fakes,TE,JR,Ball State,MAC,2011,,,0.588135763,0.588135763
Taisun Phommachanh,QB,FR,Clemson,ACC,2019,0.202454848,0.385475001,,0.587929849
Kamani Thomas,RB,SO,Middle Tennessee,CUSA,2015,,0.587648903,,0.587648903
Bobby Eveld,QB,SO,USF,Big East,2011,0.542147985,0.04547382,,0.587621805
Alex Delton,QB,FR,Kansas State,Big 12,2016,0.033964373,0.553567769,,0.587532142
Brandon Martin,WR,SO,Arkansas,SEC,2017,,,0.587507558,0.587507558
Jared Baker,RB,,Arizona,Pac-12,2013,,0.493989412,0.093243538,0.58723295
Jake Funk,RB,FR,Maryland,Big Ten,2016,,0.4097938,0.177343029,0.587136829
Jordan Wright,RB,SO,Louisiana,Sun Belt,2017,,0.341773855,0.245357053,0.587130908
JaQuay Savage,WR,SO,Louisville,ACC,2015,,,0.587098841,0.587098841
Dennis Andrews,RB,SO,Georgia Tech,ACC,2014,,0.587066651,,0.587066651
Leighton Settle,RB,FR,Northern Illinois,MAC,2011,,0.486056309,0.100652076,0.586708385
Jonathan Chandler,WR,SR,Troy,Sun Belt,2010,0.088795016,0.083313888,0.414591614,0.586700518
Cam McDaniel,RB,SO,Notre Dame,Independent,2012,,0.418715013,0.167963215,0.586678228
Trent Ratterree,TE,SR,Oklahoma,Big 12,2011,,,0.586662849,0.586662849
Kenny Harrison,WR,SR,UTSA,CUSA,2014,,0.012153092,0.574457803,0.586610895
Ricky Johnson,WR,SR,Louisiana,Sun Belt,2013,,,0.586535001,0.586535001
Austin Zouzalik,WR,JR,Texas Tech,Big 12,2011,0.067958923,,0.518569456,0.586528379
Marquel Wade,WR,FR,Arkansas,SEC,2011,,0.206144247,0.380310873,0.58645512
Akeem Daniels,WR,FR,Northern Illinois,MAC,2010,,0.626348696,-0.039958351,0.586390345
Josh Ali,WR,SO,Kentucky,SEC,2018,,,0.586344889,0.586344889
Taylor Alie,QB,SR,Oregon,Pac-12,2017,0.390129239,0.196113037,,0.586242276
Autrey Golden,RB,FR,UTEP,CUSA,2012,,0.353652436,0.232434117,0.586086553
Thomas Stuart,QB,SO,Boise State,Mountain West,2015,0.287120365,0.298801259,,0.585921624
Dante Jones,WR,SR,Appalachian State,Sun Belt,2017,,,0.585921528,0.585921528
David Dudeck,DB,FR,Boston College,ACC,2012,,0.23017647,0.355691718,0.585868188
KirVonte Benson,RB,JR,Georgia Tech,ACC,2018,,0.609181381,-0.023399466,0.585781915
D'Anfernee McGriff,WR,SO,FAU,CUSA,2017,,-0.006194375,0.591846458,0.585652083
D.J. Gillins,QB,JR,SMU,American,2017,0.200717421,0.384866804,,0.585584225
Moroni Laulu-Pututau,WR,FR,BYU,Independent,2015,,,0.585549081,0.585549081
Jared McFarlin,WR,SO,Army,Independent,2011,,,0.585469726,0.585469726
Taylor Graham,QB,JR,Hawaii,Mountain West,2013,0.684350107,-0.098899027,,0.58545108
Danny Noble,TE,SR,Toledo,MAC,2011,,,0.585434775,0.585434775
Carlin Fils-Aime,RB,SO,Tennessee,SEC,2017,,0.530554867,0.05477825,0.585333117
Maxwell Smith,QB,FR,Kentucky,SEC,2011,0.783024886,-0.197703086,,0.5853218
Jahrvis Davenport,WR,FR,Maryland,Big Ten,2015,,,0.585318112,0.585318112
Derek Roback,TE,SO,Ohio,MAC,2012,,,0.584718232,0.584718232
Micah Simon,WR,JR,BYU,Independent,2018,,0.028753148,0.555930627,0.584683775
Eldridge Massington,WR,SO,UCLA,Pac-12,2015,,,0.584558226,0.584558226
Rob Blanchflower,TE,JR,Massachusetts,MAC,2012,,,0.584461807,0.584461807
Marcus Gaines,WR,JR,Louisiana Tech,CUSA,2016,,,0.584409852,0.584409852
CJ Yarbrough,WR,FR,Liberty,Independent,2019,,,0.58434389,0.58434389
Brandius Batiste,WR,JR,Louisiana-Monroe,Sun Belt,2019,,,0.58421009,0.58421009
Keith Ford,RB,FR,Oklahoma,Big 12,2013,,0.584025835,,0.584025835
Matt Joeckel,QB,SR,TCU,Big 12,2014,0.455154886,0.12879984,,0.583954726
Darion Howard,TE,SR,FAU,CUSA,2013,,,0.583667737,0.583667737
Brad Stewart,WR,FR,Georgia Tech,ACC,2015,0,-0.039925187,0.623514257,0.58358907
Rafael Araujo-Lopes,WR,SO,Pittsburgh,ACC,2016,,0.229110218,0.354335082,0.5834453
Andrew McNulty,QB,SR,North Texas,CUSA,2015,0.612865428,-0.029434337,,0.583431091
Tyler Snead,WR,FR,East Carolina,American,2018,,,0.583210424,0.583210424
Aaron Crawford,RB,JR,Texas Tech,Big 12,2010,,0.415103306,0.167991858,0.583095164
Darryl Richards,WR,SR,Toledo,MAC,2017,,,0.582853622,0.582853622
Drew Rosi,TE,FR,Toledo,MAC,2017,,,0.582853622,0.582853622
Ricky Fergerson,RB,SR,Appalachian State,Sun Belt,2015,,0.431748927,0.151075024,0.582823951
Jarrison Stewart,WR,JR,TCU,Big 12,2017,,,0.582778948,0.582778948
Jeremy Hester,RB,JR,Southern Miss,CUSA,2012,,0.466083216,0.116649923,0.582733139
Ja'Juan Story,WR,SO,TCU,Big 12,2013,,,0.582544139,0.582544139
Madre London,RB,SR,Tennessee,SEC,2018,,0.5651972,0.017053106,0.582250306
David Reeves,TE,JR,Duke,ACC,2014,,,0.581658629,0.581658629
Deante' Purvis,DB,JR,UNLV,Mountain West,2010,,0.558248543,0.023391074,0.581639617
Brooks Haack,QB,FR,Louisiana,Sun Belt,2013,0.58632248,-0.004712533,,0.581609947
Brian Lockridge,RB,SR,Colorado,Big 12,2010,,0.457246845,0.124355643,0.581602488
Jose Barbon,WR,FR,Temple,American,2019,,,0.581577591,0.581577591
Shakenneth Williams,WR,FR,Georgia,SEC,2014,,,0.581523903,0.581523903
Peyton Hendershot,TE,FR,Indiana,Big Ten,2018,,,0.581450419,0.581450419
Anthony Sherman,RB,SR,Connecticut,Big East,2010,,0.003440184,0.577844559,0.581284743
Robert Clay,RB,JR,New Mexico State,WAC,2011,,0.395332094,0.185895208,0.581227302
J.C. Copeland,RB,JR,LSU,SEC,2012,,0.293160605,0.287985367,0.581145972
Dylan Soehner,TE,JR,Iowa State,Big 12,2019,,,0.581132403,0.581132403
Blake Jurich,QB,SR,San Jose State,Mountain West,2014,0.514196078,0.066885196,,0.581081274
Dakota Gordon,RB,JR,San Diego State,Mountain West,2014,,0.335039419,0.245893308,0.580932727
Mason Stokke,RB,JR,Wisconsin,Big Ten,2019,,0.26242841,0.318446686,0.580875096
Blake Hammond,TE,SO,Western Michigan,MAC,2010,,,0.580830226,0.580830226
Quinten Dormady,QB,FR,Tennessee,SEC,2015,0.558005793,0.022805454,,0.580811247
Robert Kelley,RB,SR,Tulane,American,2015,,0.490744603,0.089973651,0.580718254
Chris Laviano,QB,SR,Rutgers,Big Ten,2016,0.520542914,0.060163059,,0.580705973
Chawntez Moss,RB,SO,Pittsburgh,ACC,2017,,0.330144549,0.250400553,0.580545102
Carson Meger,QB,JR,UTEP,CUSA,2012,0.571794052,0.008678588,,0.58047264
Reggie Gilliam,TE,JR,Toledo,MAC,2018,,,0.580389693,0.580389693
Rhett Blackmon,WR,JR,Toledo,MAC,2018,,,0.580389693,0.580389693
Kris Kentera,TE,SO,Vanderbilt,SEC,2013,,,0.580232733,0.580232733
Tez Parks,RB,SO,Southern Miss,CUSA,2016,0,0.540890374,0.039255737,0.580146111
Warren Ball,RB,SO,Ohio State,Big Ten,2014,,0.580103187,,0.580103187
Jaray Jenkins,WR,FR,LSU,SEC,2019,,,0.579532389,0.579532389
Krysten Hammon,RB,FR,Georgia State,Sun Belt,2014,,0.521224739,0.058169267,0.579394006
De'Mornay Pierson-El,WR,SO,Nebraska,Big Ten,2015,,-0.040897498,0.620124114,0.579226616
Zac Lefebvre,TE,SO,Buffalo,MAC,2018,,,0.579027616,0.579027616
Anthony Smith,RB,FR,Texas State,Sun Belt,2017,,0.57068276,0.008209957,0.578892717
James Noble III,RB,SR,UAB,CUSA,2018,,0.578835157,,0.578835157
Mason Schreck,TE,SO,Buffalo,MAC,2014,,,0.578831804,0.578831804
Gary Jennings,WR,FR,West Virginia,Big 12,2015,,,0.578797624,0.578797624
Kristoff Williams,WR,FR,Washington State,Pac-12,2011,0.075602078,,0.502941468,0.578543546
Chris Gallon,WR,SR,Bowling Green,MAC,2015,,,0.578454607,0.578454607
Reed Tyler,TE,SO,Arkansas State,Sun Belt,2019,,,0.578234492,0.578234492
Anthony Garland,RB,JR,Central Michigan,MAC,2013,,0.505746316,0.072089946,0.577836262
K.J. Brent,WR,JR,South Carolina,SEC,2014,,,0.577822368,0.577822368
Devan Barrett,RB,FR,Auburn,SEC,2017,,0.374609465,0.203169483,0.577778948
Sal Cannella,TE,JR,Auburn,SEC,2018,,,0.57776568,0.57776568
Deandre Lane,WR,JR,Maryland,Big Ten,2015,,,0.577716577,0.577716577
Russell Hansbrough,RB,SR,Missouri,SEC,2015,,0.494421014,0.083077957,0.577498971
Deangelo Yancey,WR,SO,Purdue,Big Ten,2014,,,0.577346059,0.577346059
Maurice Hagens,RB,SR,Miami (FL),ACC,2013,,0.105538657,0.471684439,0.577223096
Kendall Blanton,TE,SO,Missouri,SEC,2016,,,0.577011266,0.577011266
Zac Veatch,TE,SR,Oklahoma State,Big 12,2016,,,0.57692887,0.57692887
Corey Bennett,RB,FR,Oklahoma State,Big 12,2012,,0.576917533,,0.576917533
Derel Walker,WR,JR,Texas A&M,SEC,2012,,,0.576891463,0.576891463
Kyric McGowan,WR,JR,Northwestern,Big Ten,2019,,0.317273679,0.259570238,0.576843917
Duke Carter IV,RB,SO,Louisiana-Monroe,Sun Belt,2017,,0.283850938,0.292927555,0.576778493
